Drug,N.Targets,N.Seedgenes,d,zscore,pvalue
CT61NR,1,6,4.0,0.6172559358506726,0.8378
CT68HQ,1,0,2.0,,0.0
CT6BV5,2,2,6.0,0.9821591226678524,1.0
CT6C3W,1,2,7.0,2.0183269954620426,1.0
CT6MD1,1,3,4.0,-1.0755097554400077,0.3988
CT6N9S,2,7,3.0,0.4699396974123929,0.7292
CT6S7L,2,8,4.0,1.9145648464762437,1.0
CT73SX,2,2,6.0,3.9251645052814124,1.0
CT76BM,1,7,4.0,1.924983807529696,1.0
CT76GD,1,7,4.0,1.1295267496600256,1.0
CT79LH,1,7,2.0,-0.6235674643367874,0.3976
CT79UJ,1,7,0.0,-2.2078606098047735,0.0328
CT7AK0,1,2,6.0,0.9629626236810896,1.0
CT7D3A,1,0,3.0,,0.0
CT7DQ8,2,6,3.5,1.0927595793928717,0.8414
CT7FL5,1,2,6.0,,0.0
CT7U8L,2,7,3.0,0.4699396974123929,0.7292
CT7XR9,1,3,4.0,,0.0
CT7XW8,1,7,4.0,1.520754053046929,1.0
CT84WC,1,2,7.0,4.513846846116505,1.0
CT8EV4,1,7,4.0,1.5328682250498034,1.0
CT8PH7,1,7,2.0,-1.0142771636672199,0.4326
CT8V2E,1,7,2.0,-0.9960828120098713,0.4414
CT8VX1,1,8,3.0,0.1591853216504413,0.7482
CT8Z5A,1,2,6.0,0.35920688403979606,0.5516
CT97JL,1,2,5.0,0.6523926993808817,0.7584
CT9H2B,3,3,3.3333333333333335,-0.5015129251417213,0.3394
CT9N7Z,1,0,3.0,,0.0
CT9RZ4,2,2,6.0,3.9251645052814124,1.0
CT9U1I,2,6,3.5,1.0927595793928717,0.8414
CT9UK8,1,7,2.0,-1.1295267496600256,0.4394
CT9V3D,1,7,4.0,1.606358629670795,1.0
CT9VC6,1,7,5.0,1.3841567059466013,1.0
CT9ZW1,1,7,2.0,-0.9960828120098713,0.4414
CTA08K,2,7,1.5,-1.7338267973698445,0.0
CTA0O7,1,8,5.0,1.844932485038597,1.0
CTA2P0,1,2,5.0,0.6523926993808817,0.7584
CTA5S4,2,0,3.0,,0.0
CTA6I7,1,2,7.0,1.9823211620444843,1.0
CTAP14,1,2,7.0,6.983131358927643,1.0
CTB27D,1,6,4.0,1.3887267902805889,0.9616
CTBK03,2,3,3.5,-0.2691702808673308,0.4158
CTC89D,1,7,2.0,-0.3312537631602874,0.4794
CTCE89,1,7,2.0,-1.1249528007014657,0.4414
CTCH51,1,7,2.0,-1.5901990608136296,0.1474
CTCQ75,1,7,4.0,1.924983807529696,1.0
CTD0L4,1,8,4.0,0.7025894816973867,1.0
CTD26Z,2,7,4.0,1.4093205387867351,1.0
CTD53A,1,2,7.0,1.9823211620444843,1.0
CTD7W6,1,2,5.0,0.6523926993808817,0.7584
CTDB31,1,0,3.0,,0.0
CTDK87,1,2,7.0,4.513846846116505,1.0
CTDP48,2,7,3.0,0.4699396974123929,0.7292
CTE96C,1,6,4.0,1.3887267902805889,0.9616
CTEB79,1,3,3.0,-2.828489001870361,0.0
CTF0M7,1,7,2.0,-1.1452529211278295,0.4326
CTF14U,1,7,2.0,-1.1249528007014657,0.4414
CTF23G,1,8,4.0,-0.16878220155945498,0.6252
CTF43Q,2,7,4.0,1.4265390035918375,1.0
CTF48H,1,7,4.0,,0.0
CTF8M7,1,2,6.0,0.35920688403979606,0.5516
CTFP95,1,2,6.0,,0.0
CTG83F,3,0,2.6666666666666665,,0.0
CTGC60,3,7,2.6666666666666665,0.13813642594799053,0.4394
CTGH98,1,2,5.0,3.0184890348386744,1.0
CTGO27,2,6,3.5,1.0927595793928717,0.8414
CTH25W,1,3,4.0,,0.0
CTH3R7,1,7,2.0,-0.5295400835902746,0.4322
CTH5X2,1,7,4.0,,0.0
CTI1X7,1,7,2.0,-1.2479035966544847,0.1808
CTI2R7,1,8,4.0,-0.1654657574997667,0.6266
CTI3C9,2,2,6.0,1.277298080837799,1.0
CTI5H6,1,7,4.0,1.606358629670795,1.0
CTI5R1,1,2,6.0,0.35920688403979606,0.5516
CTI6U1,1,7,4.0,1.520754053046929,1.0
CTI9X0,1,3,4.0,,0.0
CTJ48K,2,6,4.5,1.6447882889095924,0.951
CTJ61U,2,2,6.0,3.9251645052814124,1.0
CTK27N,1,7,2.0,-1.1295267496600256,0.4394
CTK53X,1,7,0.0,-2.2078606098047735,0.0328
CTK5Y3,1,0,2.0,,0.0
CTKA09,2,7,1.0,-1.3315948869841592,0.2132
CTKJ10,1,2,7.0,2.0183269954620426,1.0
CTL1J5,1,2,7.0,1.9823211620444843,1.0
CTL61H,1,8,4.0,,0.0
CTLC58,1,7,4.0,0.5169022816290972,0.7352
CTLO06,1,3,3.0,-0.8945826973761394,0.3386
CTLW48,1,7,4.0,1.520754053046929,1.0
CTM0J8,1,2,5.0,3.0184890348386744,1.0
CTM2Q3,1,8,3.0,0.3548297524368113,0.868
CTM39A,2,7,3.5,0.013255619557448221,0.5386
CTM3G4,1,7,2.0,-1.1452529211278295,0.4326
CTM71W,1,6,4.0,0.6172559358506726,0.8378
CTM7N5,1,2,5.0,0.31538442975009784,0.491
CTM7V0,4,0,2.75,,0.0
CTM91E,1,2,7.0,2.0183269954620426,1.0
CTMA05,1,7,2.0,-1.3440065530626952,0.2938
CTMN05,1,7,4.0,1.924983807529696,1.0
CTN25K,2,3,3.5,-0.2691702808673308,0.4158
CTN37B,1,2,7.0,6.983131358927643,1.0
CTN6K7,1,7,4.0,1.9688729820118016,1.0
CTN76I,1,8,4.0,,0.0
CTNC06,1,6,5.0,1.652501668143813,0.9618
CTNI30,2,7,1.0,-1.2582741444786232,0.2568
CTO29I,1,7,3.0,,0.0
CTO32M,2,2,6.0,1.277298080837799,1.0
CTO41E,1,2,7.0,1.9823211620444843,1.0
CTO76L,1,7,4.0,1.5328682250498034,1.0
CTOM36,1,7,1.0,,0.0
CTP16I,1,3,3.0,-0.691156774788627,0.3394
CTP1O0,1,8,3.0,0.3548297524368113,0.868
CTP46K,1,2,5.0,3.0184890348386744,1.0
CTPE64,1,7,2.0,-0.9997287962492104,0.4394
CTQP52,1,0,3.0,,0.0
CTQV91,2,7,4.0,1.4093205387867351,1.0
CTR3Q0,1,7,0.0,-2.2078606098047735,0.0328
CTR71E,1,6,4.0,0.6172559358506726,0.8378
CTR7H2,1,7,2.0,-0.6235674643367874,0.3976
CTRQ17,2,2,6.0,1.277298080837799,1.0
CTS1H5,1,2,6.0,,0.0
CTS5R3,2,7,4.0,1.924983807529696,1.0
CTS8G9,2,3,3.5,-0.2691702808673308,0.4158
CTS95L,1,0,2.0,,0.0
CTU82J,1,2,6.0,2.483537163571127,1.0
CTU86V,1,7,2.0,-0.9997287962492104,0.4394
CTU9W0,2,8,4.0,0.7025894816973867,1.0
CTV09E,2,7,4.0,1.4093205387867351,1.0
CTW06Y,1,2,5.0,0.31538442975009784,0.491
CTW0P5,3,7,1.3333333333333333,-1.497897413839621,0.0474
CTW3D7,1,2,7.0,2.0183269954620426,1.0
CTWA32,1,6,4.0,0.6172559358506726,0.8378
CTX71B,2,7,1.5,-1.7338267973698445,0.0
CTXA08,2,7,4.0,1.4265390035918375,1.0
CTXU08,1,3,3.0,-0.8945826973761394,0.3386
CTXY96,1,2,6.0,,0.0
CTY01P,2,0,2.5,,0.0
CTZ7J4,1,8,4.0,0.7025894816973867,1.0
CTZC60,2,7,2.5,-0.2937056350562654,0.4394
CTZG52,2,7,4.0,1.4093205387867351,1.0
CTZI67,1,2,5.0,3.0184890348386744,1.0
CTZO38,2,2,6.0,1.277298080837799,1.0
CTZU49,2,7,1.5,-1.7338267973698445,0.0
CTZV87,1,2,5.0,0.31538442975009784,0.491
CTZW25,1,6,4.0,0.6172559358506726,0.8378
CU01OT,2,7,4.0,1.4265390035918375,1.0
CU06RO,1,7,3.0,-0.5114420639404336,0.4624
CU0A2D,1,3,3.0,-0.691156774788627,0.3394
CU0E8O,3,7,2.3333333333333335,-0.04892147841551314,0.4668
CU0GF4,1,7,4.0,1.520754053046929,1.0
CU0GS5,2,0,2.5,,0.0
CU0RT2,1,8,3.0,0.3548297524368113,0.868
CU0VP1,1,2,7.0,1.9102505490428532,1.0
CU0WI3,2,2,6.0,3.9251645052814124,1.0
CU0Y4W,1,2,5.0,0.31538442975009784,0.491
CU0ZN8,1,7,2.0,-1.0142771636672199,0.4326
CU12EK,1,6,4.0,1.3887267902805889,0.9616
CU12EY,1,7,1.0,,0.0
CU12HA,2,7,4.0,1.4265390035918375,1.0
CU12VE,2,3,3.5,-0.2691702808673308,0.4158
CU13QF,2,7,4.0,1.4093205387867351,1.0
CU15MK,1,0,2.0,,0.0
CU16CS,1,7,2.0,-1.1249528007014657,0.4414
CU18ZF,1,2,5.0,3.0184890348386744,1.0
CU1FH2,1,7,1.0,,0.0
CU1I5Y,1,2,5.0,0.6523926993808817,0.7584
CU1M0Q,1,2,5.0,0.31538442975009784,0.491
CU1MV2,1,8,5.0,1.844932485038597,1.0
CU1NE0,1,6,4.0,1.841630193107093,1.0
CU1Q0K,1,7,2.0,-0.3312537631602874,0.4794
CU1RF9,1,7,4.0,,0.0
CU1SN0,1,3,3.0,-1.39512578557354,0.3394
CU1VZ5,3,7,1.3333333333333333,-1.4924751896497157,0.0382
CU1XL0,1,7,4.0,,0.0
CU24IC,1,7,2.0,-0.6235674643367874,0.3976
CU2EI4,1,0,3.0,,0.0
CU2K8B,1,2,5.0,3.0184890348386744,1.0
CU31NV,1,6,4.0,0.6172559358506726,0.8378
CU36BS,1,8,4.0,1.8545328481122596,1.0
CU3D7W,1,2,6.0,,0.0
CU3IM9,1,7,4.0,1.606358629670795,1.0
CU3LS5,1,2,7.0,1.9823211620444843,1.0
CU3OI4,1,7,2.0,-0.3312537631602874,0.4794
CU3PC0,1,3,3.0,-0.782280068689655,0.4158
CU3RF1,2,7,4.5,1.555833461203602,1.0
CU3V0W,1,7,2.0,-1.1249528007014657,0.4414
CU3WG8,1,2,6.0,0.518083936397095,0.509
CU49PG,1,0,4.0,,0.0
CU4B1H,1,7,0.0,-2.2078606098047735,0.0328
CU4DX9,1,2,6.0,2.3157085085033615,1.0
CU4FN2,2,6,3.5,1.0927595793928717,0.8414
CU4ME6,2,7,3.5,0.013255619557448221,0.5386
CU4ZK1,1,8,4.0,1.8545328481122596,1.0
CU53FK,1,7,4.0,1.606358629670795,1.0
CU58DV,2,2,6.0,0.9821591226678524,1.0
CU5CB6,1,3,3.0,-0.691156774788627,0.3394
CU5KQ0,1,7,2.0,-0.9960828120098713,0.4414
CU5M4I,1,7,4.0,1.520754053046929,1.0
CU5NP7,1,2,7.0,3.7618147229547754,1.0
CU5Z9G,1,2,7.0,2.0183269954620426,1.0
CU60GO,2,0,2.5,,0.0
CU60YC,1,8,3.0,0.3548297524368113,0.868
CU61ZB,1,6,5.0,1.652501668143813,0.9618
CU62AO,2,7,2.0,-0.5451192786279684,0.4394
CU63MS,1,7,1.0,-2.555121215115803,0.0
CU63QR,1,2,6.0,0.36285633358119973,0.543
CU65XM,2,3,4.0,-1.0124737844363483,0.4392
CU6B5D,1,7,4.0,1.1249528007014657,1.0
CU6JK8,1,7,2.0,-0.9960828120098713,0.4414
CU6M5W,2,7,4.0,1.4093205387867351,1.0
CU6QY4,1,2,7.0,2.0183269954620426,1.0
CU70QC,1,8,4.0,0.7025894816973867,1.0
CU73IM,2,0,3.0,,0.0
CU75WP,2,6,3.5,1.0927595793928717,0.8414
CU78XJ,1,2,7.0,4.513846846116505,1.0
CU79NQ,1,7,0.0,-2.2078606098047735,0.0328
CU79QS,2,7,4.0,1.4265390035918375,1.0
CU7FH2,1,3,3.0,-0.8945826973761394,0.3386
CU7J4N,1,2,7.0,1.9823211620444843,1.0
CU7S6Y,1,7,3.0,-0.3786258714864339,0.5202
CU7V6R,2,7,1.0,-1.3315948869841592,0.2132
CU7VY5,2,8,4.0,1.9145648464762437,1.0
CU7W2H,1,7,4.0,1.5622557630921081,1.0
CU7WH8,1,2,6.0,0.3918760975353524,0.5612
CU81EC,1,0,4.0,,0.0
CU83QB,1,6,4.0,0.6172559358506726,0.8378
CU86WK,1,2,7.0,3.7618147229547754,1.0
CU8FG3,1,7,4.0,1.5328682250498034,1.0
CU8FZ2,1,7,1.0,,0.0
CU8YQ3,3,3,3.3333333333333335,-0.5015129251417213,0.3394
CU90AO,1,7,3.0,-0.38229611771471966,0.5258
CU90KW,2,2,6.0,0.9821591226678524,1.0
CU94FN,1,8,4.0,0.7025894816973867,1.0
CU95CL,2,7,1.0,-1.3315948869841592,0.2132
CU95LC,4,7,4.25,1.6282752202855721,1.0
CU95VC,2,0,2.5,,0.0
CU98AB,1,7,1.0,,0.0
CU9E4P,1,6,4.0,1.841630193107093,1.0
CU9IT6,1,2,5.0,0.6523926993808817,0.7584
CU9J0T,1,2,6.0,,0.0
CU9P3M,1,7,4.0,1.5328682250498034,1.0
CU9RN3,1,2,7.0,0.844750392230599,0.8866
CUA54V,1,7,2.0,-0.9997287962492104,0.4394
CUA97D,1,7,2.0,-0.5295400835902746,0.4322
CUAH40,1,3,3.0,-0.691156774788627,0.3394
CUAI47,1,8,4.0,,0.0
CUB27L,2,2,6.0,3.9251645052814124,1.0
CUB46C,2,6,3.5,1.0927595793928717,0.8414
CUBJ20,2,0,2.5,,0.0
CUBM67,2,7,1.0,-1.3315948869841592,0.2132
CUBS93,1,2,5.0,0.6523926993808817,0.7584
CUBV32,3,7,2.6666666666666665,0.13813642594799053,0.4394
CUC21J,1,7,4.0,1.606358629670795,1.0
CUC31Q,2,7,4.0,1.4093205387867351,1.0
CUC7Q0,1,2,7.0,1.9823211620444843,1.0
CUCJ68,1,3,4.0,-1.0599907561880872,0.4072
CUD8F9,1,7,2.0,-1.5901990608136296,0.1474
CUDW68,1,8,3.0,0.3548297524368113,0.868
CUDZ46,1,2,5.0,3.0184890348386744,1.0
CUE1A8,2,6,3.5,1.0927595793928717,0.8414
CUE4B5,1,7,2.0,-0.6235674643367874,0.3976
CUEC26,2,0,2.5,,0.0
CUEQ19,1,2,6.0,,0.0
CUF0E5,1,2,7.0,1.9823211620444843,1.0
CUF1Y0,1,7,5.0,1.3837165944169567,1.0
CUF6E1,1,7,4.0,1.1249528007014657,1.0
CUG16W,2,7,3.0,0.4699396974123929,0.7292
CUG5E9,1,8,5.0,1.844932485038597,1.0
CUGS26,1,2,7.0,6.983131358927643,1.0
CUH0R5,1,7,2.0,-1.0142771636672199,0.4326
CUH19P,1,3,3.0,-0.691156774788627,0.3394
CUH3B5,1,2,6.0,0.3918760975353524,0.5612
CUH9P6,1,6,5.0,1.652501668143813,0.9618
CUHR19,1,7,2.0,-0.9960828120098713,0.4414
CUHY62,3,0,2.6666666666666665,,0.0
CUHZ51,1,7,4.0,1.9688729820118016,1.0
CUIE47,2,7,4.0,1.4265390035918375,1.0
CUIF89,2,7,1.0,-1.2582741444786232,0.2568
CUJ0E2,1,2,7.0,1.9823211620444843,1.0
CUJ28O,1,7,2.0,-0.3312537631602874,0.4794
CUJ3S8,1,2,6.0,,0.0
CUJ4D6,1,3,4.0,-1.0755097554400077,0.3988
CUJA60,1,8,3.0,0.3548297524368113,0.868
CUJS70,2,2,6.0,1.277298080837799,1.0
CUK65S,1,7,0.0,-2.2636720521473412,0.0368
CUK74V,2,6,3.5,1.0927595793928717,0.8414
CUL02J,1,7,4.0,1.520754053046929,1.0
CUL23K,1,0,3.0,,0.0
CUL2T4,1,2,7.0,4.513846846116505,1.0
CUL41F,1,2,7.0,1.648933815585607,1.0
CUL79M,1,7,4.0,1.924983807529696,1.0
CULN54,1,7,2.0,-0.29926708707189487,0.5114
CULS42,1,2,7.0,2.0183269954620426,1.0
CUM4E3,3,7,1.3333333333333333,-1.4924751896497157,0.0382
CUM9T7,1,8,5.0,1.844932485038597,1.0
CUME64,2,3,3.5,-0.2691702808673308,0.4158
CUMF70,1,6,5.0,1.652501668143813,0.9618
CUMS39,1,7,2.0,-1.1249528007014657,0.4414
CUN71C,1,7,4.0,1.520754053046929,1.0
CUN9V6,1,2,6.0,2.5206485818067255,1.0
CUP08F,1,0,3.0,,0.0
CUP3W4,2,2,6.0,0.9821591226678524,1.0
CUPR57,3,7,2.6666666666666665,0.13813642594799053,0.4394
CUQ0I5,1,7,4.0,1.5328682250498034,1.0
CUQ2M9,2,2,6.0,1.277298080837799,1.0
CUQ6F3,1,7,1.0,-2.5592934489757653,0.0
CUQ8M6,1,6,4.0,1.3887267902805889,0.9616
CUQ9A2,2,8,4.0,1.9145648464762437,1.0
CUR10H,1,3,4.0,-1.0755097554400077,0.3988
CUR14N,1,7,4.0,1.520754053046929,1.0
CUR37N,1,2,7.0,6.983131358927643,1.0
CUS70J,1,7,0.0,-2.2636720521473412,0.0368
CUS83Q,1,2,5.0,0.31538442975009784,0.491
CUSD96,1,0,3.0,,0.0
CUT1W7,2,2,5.5,0.4740763879984671,0.523
CUT2Y6,1,7,4.0,0.5169022816290972,0.7352
CUT7N4,2,7,3.0,0.4699396974123929,0.7292
CUTH13,1,3,3.0,-0.8945826973761394,0.3386
CUTK65,1,7,2.0,-1.1452529211278295,0.4326
CUV48F,1,8,5.0,1.844932485038597,1.0
CUV4A7,1,7,4.0,,0.0
CUV91R,1,6,4.0,0.6172559358506726,0.8378
CUW41T,1,2,7.0,1.648933815585607,1.0
CUW59R,2,2,6.0,3.9251645052814124,1.0
CUWL12,1,0,2.0,,0.0
CUWN19,1,7,3.0,-0.5114420639404336,0.4624
CUWQ62,2,7,4.0,1.4265390035918375,1.0
CUXR49,1,7,2.0,-0.29926708707189487,0.5114
CUY0W7,2,2,6.0,1.277298080837799,1.0
CUY2F9,2,8,4.0,1.9145648464762437,1.0
CUY89G,1,7,4.0,1.1295267496600256,1.0
CUY8T6,1,3,3.0,-0.8945826973761394,0.3386
CUY9Q0,2,7,1.0,-1.2582741444786232,0.2568
CUYD68,1,6,4.0,1.841630193107093,1.0
CUYE57,1,2,7.0,4.513846846116505,1.0
CUYR80,1,0,3.0,,0.0
CUYT34,1,7,2.0,-0.6235674643367874,0.3976
CUZ1I2,2,2,6.5,0.6230192254321258,0.5516
CUZ34O,1,7,4.0,,0.0
CUZ73G,2,7,3.0,0.4699396974123929,0.7292
CUZ85G,1,7,4.0,1.5622557630921081,1.0
CUZ8V6,2,8,4.0,1.9145648464762437,1.0
CUZE96,1,2,5.0,0.6523926993808817,0.7584
CUZS16,1,7,2.0,-1.1452529211278295,0.4326
CV01DN,1,2,6.0,2.3157085085033615,1.0
CV06QK,2,6,3.5,1.0927595793928717,0.8414
CV09DY,1,3,4.0,-1.0599907561880872,0.4072
CV0AL8,2,0,2.5,,0.0
CV0E3C,1,7,1.0,,0.0
CV0F4D,1,2,6.0,0.9629626236810896,1.0
CV0FZ1,1,7,5.0,1.3815225931745163,1.0
CV0G1X,2,7,3.0,0.4699396974123929,0.7292
CV0G6H,2,7,1.0,-1.2582741444786232,0.2568
CV0PU1,1,7,5.0,1.3837165944169567,1.0
CV0QD3,1,8,4.0,1.8545328481122596,1.0
CV0WF3,1,2,7.0,1.9102505490428532,1.0
CV14TI,1,3,4.0,,0.0
CV15GH,1,7,0.0,-2.2636720521473412,0.0368
CV17FS,1,6,5.0,1.652501668143813,0.9618
CV1C5I,1,2,6.0,2.5206485818067255,1.0
CV1EC6,1,2,6.0,0.35920688403979606,0.5516
CV1NT6,2,0,2.5,,0.0
CV23LI,1,7,4.0,1.924983807529696,1.0
CV24FH,1,7,2.0,-1.0550474804865826,0.4394
CV2D0B,2,3,3.5,-0.2691702808673308,0.4158
CV2K3S,1,7,1.0,,0.0
CV2KH0,1,7,4.0,1.9688729820118016,1.0
CV2O1Z,1,2,7.0,1.9102505490428532,1.0
CV2TQ6,1,7,2.0,-0.9960828120098713,0.4414
CV2U9A,1,2,7.0,6.983131358927643,1.0
CV2UN6,2,6,3.5,1.0927595793928717,0.8414
CV34YJ,1,8,4.0,-0.1763209483454253,0.6208
CV36MS,2,7,4.0,1.4265390035918375,1.0
CV37XE,1,2,6.0,,0.0
CV3B1N,2,0,2.5,,0.0
CV3GE1,1,7,0.0,-2.2078606098047735,0.0328
CV3O1E,1,3,3.0,-0.8945826973761394,0.3386
CV3OI9,2,7,3.0,0.4699396974123929,0.7292
CV3QL4,2,2,6.0,1.277298080837799,1.0
CV3XD9,1,7,4.0,1.1295267496600256,1.0
CV42JO,1,7,2.0,-0.6235674643367874,0.3976
CV4B5R,1,2,7.0,6.983131358927643,1.0
CV4DG6,2,6,4.0,0.7796433152227706,0.8886
CV4DL2,1,8,4.0,0.7025894816973867,1.0
CV4EJ6,1,2,6.0,0.36285633358119973,0.543
CV4P3J,2,7,4.0,1.924983807529696,1.0
CV4T6H,3,0,2.6666666666666665,,0.0
CV50SI,1,7,1.0,,0.0
CV51NX,2,3,3.5,-0.2691702808673308,0.4158
CV58GN,1,7,2.0,-0.9997287962492104,0.4394
CV58SP,1,7,2.0,-1.2479035966544847,0.1808
CV5IE4,1,2,5.0,0.6523926993808817,0.7584
CV5L6B,1,7,4.0,1.2121078556344087,1.0
CV5O8L,1,7,0.0,-2.2078606098047735,0.0328
CV5QU1,1,6,4.0,0.6172559358506726,0.8378
CV5WM3,1,2,7.0,4.513846846116505,1.0
CV5XW9,1,8,4.0,0.7025894816973867,1.0
CV61YJ,1,2,5.0,0.31538442975009784,0.491
CV63UL,6,7,4.0,1.4129363513218207,0.9894
CV63YK,2,0,2.5,,0.0
CV65KO,1,3,3.0,-1.39512578557354,0.3394
CV67IM,1,7,2.0,-0.9997287962492104,0.4394
CV68RB,2,7,1.0,-1.3315948869841592,0.2132
CV69GP,1,2,7.0,2.0183269954620426,1.0
CV6A4J,1,6,4.0,0.7764008740811783,0.8378
CV6H2E,1,7,4.0,1.9688729820118016,1.0
CV6I5D,1,2,5.0,3.0184890348386744,1.0
CV6JY5,2,8,4.5,0.3871874054061247,0.6412
CV6KR8,1,7,1.0,-2.555121215115803,0.0
CV6N8B,1,2,6.0,0.36285633358119973,0.543
CV6S2B,1,0,3.0,,0.0
CV6WU1,1,3,3.0,-0.8945826973761394,0.3386
CV75FS,1,7,2.0,-0.9997287962492104,0.4394
CV79PK,1,2,6.0,0.3918760975353524,0.5612
CV7DK0,2,7,4.0,1.9688729820118016,1.0
CV7FX6,1,7,2.0,-0.6235674643367874,0.3976
CV7T6F,1,2,5.0,3.0184890348386744,1.0
CV7T6O,1,7,2.0,-1.1452529211278295,0.4326
CV7U9R,1,6,4.0,1.3887267902805889,0.9616
CV7W0P,1,8,4.0,-0.1763209483454253,0.6208
CV83XM,2,0,2.5,,0.0
CV84HB,1,2,6.0,0.36285633358119973,0.543
CV8B3E,1,7,2.0,-1.1295267496600256,0.4394
CV8FB5,1,3,3.0,-1.39512578557354,0.3394
CV8I2B,1,2,5.0,0.6523926993808817,0.7584
CV8I5X,3,7,3.6666666666666665,1.3976112568323709,0.981
CV8JY9,2,2,6.0,3.9251645052814124,1.0
CV8LH9,1,7,2.0,-0.6235674643367874,0.3976
CV8LS1,1,7,2.0,-0.44302054960109444,0.4296
CV8QP3,1,7,5.0,1.3837165944169567,1.0
CV8QX0,2,6,4.0,1.7271617361932745,0.9708
CV8W1N,1,8,4.0,0.7025894816973867,1.0
CV8W7P,3,0,2.6666666666666665,,0.0
CV8Z5C,1,2,5.0,0.31538442975009784,0.491
CV96IR,1,7,3.0,-0.3786258714864339,0.5202
CV96QX,1,3,3.0,-0.8945826973761394,0.3386
CV97OQ,2,2,6.0,1.277298080837799,1.0
CV9B3M,1,2,6.0,,0.0
CV9CP5,2,7,1.0,-1.3315948869841592,0.2132
CV9DG5,1,7,2.0,-1.0142771636672199,0.4326
CV9GM5,1,7,4.0,1.1295267496600256,1.0
CV9J3Z,1,8,4.0,-0.1763209483454253,0.6208
CV9L5H,1,2,5.0,0.31538442975009784,0.491
CV9M6T,1,7,4.0,1.924983807529696,1.0
CV9MK7,1,2,6.0,,0.0
CV9OB8,2,6,3.5,1.0927595793928717,0.8414
CV9T5S,1,7,3.0,-0.38229611771471966,0.5258
CV9US5,1,0,3.0,,0.0
CV9Y2B,1,2,7.0,2.0183269954620426,1.0
CV9ZW5,1,3,3.0,-0.782280068689655,0.4158
CVA38F,1,7,1.0,-2.5592934489757653,0.0
CVA8H3,1,7,2.0,-0.9960828120098713,0.4414
CVAF21,2,7,4.0,1.4093205387867351,1.0
CVAK07,2,8,4.0,1.9145648464762437,1.0
CVAY26,1,2,6.0,2.3157085085033615,1.0
CVB0M7,1,7,4.0,1.924983807529696,1.0
CVB1Z2,1,2,7.0,1.648933815585607,1.0
CVBS78,1,6,4.0,,0.0
CVBX27,1,3,3.0,-0.691156774788627,0.3394
CVC19T,1,2,7.0,2.0183269954620426,1.0
CVCJ03,2,7,2.5,-0.2937056350562654,0.4394
CVD0O1,1,0,3.0,,0.0
CVD1W3,1,7,1.0,-2.555121215115803,0.0
CVD8Z5,2,7,1.0,-1.3315948869841592,0.2132
CVDR16,2,7,4.0,1.4093205387867351,1.0
CVDR72,1,2,6.0,,0.0
CVDT37,1,8,4.0,,0.0
CVE25D,1,7,5.0,1.3773306820981797,1.0
CVE2D8,2,2,6.0,0.9821591226678524,1.0
CVE69C,1,6,5.0,1.652501668143813,0.9618
CVF32G,1,0,3.0,,0.0
CVF50S,1,3,3.0,-1.39512578557354,0.3394
CVFP98,2,2,6.0,3.9251645052814124,1.0
CVG8B3,1,2,6.0,0.518083936397095,0.509
CVG9A7,1,7,2.0,-0.9997287962492104,0.4394
CVGB31,2,8,4.0,1.9145648464762437,1.0
CVGH07,1,7,1.0,-2.5592934489757653,0.0
CVGM95,1,7,4.0,1.9688729820118016,1.0
CVGW76,1,2,7.0,1.9823211620444843,1.0
CVH0P8,1,7,2.0,-1.1249528007014657,0.4414
CVHD90,1,7,4.0,,0.0
CVHF49,1,0,3.0,,0.0
CVI2X4,1,6,4.0,1.3887267902805889,0.9616
CVI30A,1,3,4.0,0.4090399972778841,0.8386
CVI67F,1,2,6.0,2.3157085085033615,1.0
CVI7S8,2,2,6.0,1.277298080837799,1.0
CVIA91,1,7,4.0,1.5328682250498034,1.0
CVID82,1,7,3.0,-0.3786258714864339,0.5202
CVJ8N2,2,8,4.0,1.9145648464762437,1.0
CVJU38,1,7,4.0,1.1295267496600256,1.0
CVK0G4,2,7,1.0,-1.5234730593934047,0.1412
CVK15W,2,2,6.0,0.9821591226678524,1.0
CVK29R,1,7,3.0,-0.5193503351709727,0.459
CVK7C1,1,0,3.0,,0.0
CVK95R,1,6,4.0,1.3887267902805889,0.9616
CVL1Q5,2,2,6.0,3.9251645052814124,1.0
CVL3M5,1,7,2.0,-0.9997287962492104,0.4394
CVL45M,1,3,3.0,-0.691156774788627,0.3394
CVL6D4,1,8,4.0,,0.0
CVL73K,1,7,4.0,1.1249528007014657,1.0
CVLA70,1,7,4.0,1.9688729820118016,1.0
CVM5Q1,2,2,6.0,1.277298080837799,1.0
CVMW03,1,7,3.0,-0.5193503351709727,0.459
CVMW10,1,2,5.0,0.31538442975009784,0.491
CVN7D3,1,0,4.0,,0.0
CVN80C,1,7,2.0,-1.1452529211278295,0.4326
CVNA25,1,6,4.0,1.3887267902805889,0.9616
CVNI90,1,2,7.0,6.983131358927643,1.0
CVO9N5,1,8,4.0,0.25511771129213684,0.7506
CVOY03,2,3,3.5,-0.2691702808673308,0.4158
CVP4Q3,1,7,3.0,-0.3671943412579966,0.5408
CVPQ90,1,7,4.0,1.924983807529696,1.0
CVPT94,1,7,4.0,1.520754053046929,1.0
CVQ6I5,1,7,2.0,-1.1249528007014657,0.4414
CVQ9A3,2,2,6.0,0.9821591226678524,1.0
CVQO80,1,2,7.0,2.0183269954620426,1.0
