Drug,N.Targets,N.Seedgenes,d,zscore,pvalue
C1H4NB,2,6,4.5,1.1655777441169277,0.7956
C1H6FT,1,7,5.0,1.3869136144592125,1.0
C1HI5B,1,8,5.0,1.1986261606577295,0.9714
C1HJO0,1,7,3.0,1.1281521496355325,1.0
C1HNT9,2,3,4.0,-0.973570809773115,0.4612
C1HQL7,2,7,1.0,-1.2350755531153077,0.265
C1HSE0,1,7,4.0,1.584448948857971,1.0
C1HW4B,4,7,4.25,1.5880887836720619,1.0
C1HX0W,1,8,4.0,2.886751345948129,1.0
C1I0RG,1,7,3.0,1.1355075030035207,1.0
C1I6HO,1,8,4.0,0.6789985379354494,1.0
C1IEJ2,1,6,3.0,0.7533492691677961,0.8834
C1IFC6,1,7,3.0,,0.0
C1IG7E,1,8,4.0,1.4240576217653766,1.0
C1IKD6,2,7,4.5,0.9450439322335022,0.7414
C1IX2E,1,3,3.0,-1.388925990521828,0.3414
C1IYO2,2,6,4.0,1.6810573434535199,1.0
C1J2BP,1,7,2.0,-0.5129902286090208,0.4326
C1J2CW,2,7,3.0,0.4800735597720726,0.7052
C1J3AU,1,7,4.0,1.584448948857971,1.0
C1J6GR,3,7,2.3333333333333335,-0.03339862880013682,0.536
C1JEU6,1,8,4.0,1.9813929507577783,1.0
C1JO5I,1,8,4.0,0.6789985379354494,1.0
C1K4VA,2,6,4.0,1.6740470595167822,1.0
C1K4WA,2,3,3.5,-0.24722728548983278,0.4174
C1K8EO,1,8,5.0,1.1474315550924723,0.9714
C1K8IY,2,6,4.0,1.6810573434535199,1.0
C1K8RU,1,7,4.0,1.1415279827588392,1.0
C1KFQ0,2,7,1.0,-1.2350755531153077,0.265
C1KLG7,1,7,4.0,1.584448948857971,1.0
C1KLP4,1,7,4.0,1.1336630699305303,1.0
C1KPM5,1,6,4.0,0.711238826399057,0.8164
C1KRF9,1,7,3.0,1.1355075030035207,1.0
C1KSW5,1,8,4.0,1.852315364635743,1.0
C1KVO9,1,8,5.0,,0.0
C1KYA3,2,3,3.5,-0.24722728548983278,0.4174
C1L0DX,1,7,4.0,1.1281521496355325,1.0
C1L7KM,1,8,4.0,1.4240576217653766,1.0
C1LA9J,1,6,4.0,,0.0
C1LIW7,2,7,1.0,-1.2350755531153077,0.265
C1LNV7,1,7,4.0,1.54117848044927,1.0
C1LO3N,1,7,4.0,1.9638240113763203,1.0
C1LS6V,1,6,3.0,0.7533492691677961,0.8834
C1LT9H,1,8,4.0,1.1274228622243232,1.0
C1LUN4,1,7,4.0,1.572888606796108,1.0
C1LVS0,2,7,3.0,0.4800735597720726,0.7052
C1LZI2,2,8,4.5,2.1400162004450056,1.0
C1M3GY,1,3,4.0,-1.0378995888231846,0.4186
C1M3ZI,1,6,4.0,0.7101624483479965,0.8158
C1M7ZG,1,7,3.0,1.1281521496355325,1.0
C1MAG8,1,8,4.0,0.695666129722494,1.0
C1MC5U,1,7,2.0,-1.596898537652087,0.1462
C1ME0S,3,6,4.333333333333333,1.6236568711900623,0.8662
C1MIW6,2,7,4.0,1.4870216943165915,1.0
C1MOH2,1,7,5.0,1.3869136144592125,1.0
C1MR8Q,3,7,3.6666666666666665,1.4054916013673828,0.9854
C1MSP9,1,7,3.0,,0.0
C1MW0T,1,8,4.0,1.1274228622243232,1.0
C1N2PW,1,8,4.0,1.9813929507577783,1.0
C1N9OY,1,7,3.0,-0.4402341097054522,0.4942
C1NE2W,1,6,3.0,0.7409079895929546,0.8778
C1NFJ0,2,3,3.5,-0.24722728548983278,0.4174
C1NPL0,2,7,0.5,-2.5376861581617773,0.0
C1NQ0F,1,7,4.0,1.281271075117192,1.0
C1NR3K,1,8,4.0,1.4240576217653766,1.0
C1NXQ2,2,7,3.0,0.4800735597720726,0.7052
C1O0GR,2,7,4.0,1.4449889004963703,1.0
C1O0IG,1,8,4.0,1.1274228622243232,1.0
C1O9DY,2,6,4.0,1.6740470595167822,1.0
C1OCW0,1,8,5.0,1.1090132227693161,0.9568
C1OFW6,2,7,4.0,1.4359133918445086,1.0
C1OI4C,1,3,3.0,-0.8675371198546048,0.34
C1OK2P,1,6,4.0,1.862285743523214,1.0
C1OP8Z,2,7,3.0,0.47063608408844565,0.7106
C1OP9I,3,7,4.0,1.8632345214248502,1.0
C1OP9Q,1,7,4.0,1.9504796573716667,1.0
C1OPH5,2,7,3.0,0.4800735597720726,0.7052
C1OTW6,1,8,5.0,1.1377606148835298,0.9734
C1OVC9,1,7,1.0,-1.859934639656425,0.1436
C1OY5T,1,6,4.0,,0.0
C1P0NL,2,8,4.5,1.3964526143676657,1.0
C1P6LO,1,8,5.0,1.2038652873349336,0.9638
C1PB6T,2,3,3.5,-0.3344726117472851,0.3414
C1PBX3,1,6,5.0,1.7491946791268174,1.0
C1PC3M,1,7,4.0,1.572888606796108,1.0
C1PE3R,1,7,3.0,0.5133530642590883,0.7758
C1PE8W,2,7,3.5,-0.03496776998668203,0.5164
C1PIV3,1,6,5.0,3.1014741544659046,1.0
C1PKT0,1,8,5.0,,0.0
C1PVF7,1,7,4.0,,0.0
C1PVJ8,1,7,1.0,-2.570542569652422,0.0
C1PY8S,1,7,4.0,1.9638240113763203,1.0
C1Q4XB,1,3,4.0,-1.0319722228318309,0.422
C1Q7UX,1,8,5.0,1.2038652873349336,0.9638
C1QC4Y,2,7,4.0,1.4359133918445086,1.0
C1QE0K,2,6,4.5,1.310581769239594,1.0
C1QF5Y,1,8,4.0,0.6789985379354494,1.0
C1QG9P,1,8,4.0,1.4240576217653766,1.0
C1QGR5,2,7,4.0,1.4449889004963703,1.0
C1QHU9,1,7,3.0,0.09227995070962636,0.56
C1QK7Z,1,6,5.0,1.7451090210016993,1.0
C1QN0U,1,7,3.0,,0.0
C1QNH2,1,7,2.0,-1.135969198191385,0.4366
C1QU9G,1,7,4.0,,0.0
C1R8NM,1,8,4.0,2.886751345948129,1.0
C1RDQ5,1,6,4.0,,0.0
C1RF6O,1,7,4.0,,0.0
C1RHW8,1,8,4.0,1.4240576217653766,1.0
C1RP4J,2,8,4.5,1.8898536159700994,1.0
C1RTQ6,1,3,3.0,-2.8296490616540746,0.0
C1S0PM,2,7,4.0,1.4449889004963703,1.0
C1S4OD,1,7,4.0,1.13550750300352,1.0
C1S5KM,2,6,4.0,1.6740470595167822,1.0
C1SBF8,1,7,4.0,1.9638240113763203,1.0
C1SHP7,1,6,4.0,,0.0
C1SIK2,1,7,0.0,-2.1778657219114264,0.0364
C1SJN7,2,7,3.0,0.47063608408844565,0.7106
C1SJR6,2,7,4.0,1.4359133918445086,1.0
C1SKZ8,2,8,4.5,2.1400162004450056,1.0
C1SQ4V,1,8,4.0,1.1274228622243232,1.0
C1SVD2,2,3,3.0,-0.9836060660787276,0.2606
C1SZX9,1,8,4.0,1.5842730717614362,1.0
C1TCF3,1,7,4.0,1.54117848044927,1.0
C1TF9K,1,6,5.0,1.7451090210016993,1.0
C1TH9D,1,6,4.0,,0.0
C1TKQ4,2,7,4.0,1.4870216943165915,1.0
C1TM3P,2,7,2.5,0.12571410313915826,0.544
C1TR3O,1,7,4.0,1.572888606796108,1.0
C1TS6Y,1,7,4.0,1.1281521496355325,1.0
C1TVZ8,1,7,2.0,-0.5129902286090208,0.4326
C1TX7F,1,8,5.0,1.1090132227693161,0.9568
C1U0OM,2,8,4.5,2.161211553830422,1.0
C1U3YR,1,8,4.0,1.1274228622243232,1.0
C1U8TQ,2,6,4.0,1.6810573434535199,1.0
C1U8XW,1,3,4.0,0.4118639577189281,0.8366
C1U9BV,1,7,4.0,1.1415279827588392,1.0
C1UH8Y,1,6,5.0,1.7451090210016993,1.0
C1UJ3V,2,7,4.0,1.4870216943165915,1.0
C1UK7T,2,7,3.0,0.4800735597720726,0.7052
C1UVI6,1,7,3.0,0.5133530642590883,0.7758
C1UYM2,1,7,4.0,1.572888606796108,1.0
C1UZC6,1,7,0.0,-2.1778657219114264,0.0364
C1V2YL,1,8,4.0,1.9813929507577783,1.0
C1V6RN,1,8,4.0,1.4240576217653766,1.0
C1V8GD,2,3,3.5,-0.24722728548983278,0.4174
C1V9IW,1,8,4.0,0.12711442417987334,0.7436
C1V9UK,2,6,4.0,1.6810573434535199,1.0
C1VC0O,2,7,4.0,1.4449889004963703,1.0
C1VH6I,1,6,4.0,0.711238826399057,0.8164
C1VMK9,2,7,3.0,0.47063608408844565,0.7106
C1VO8C,1,7,4.0,1.13550750300352,1.0
C1VT7R,1,7,4.0,1.6450023509957834,1.0
C1VUH4,1,8,4.0,0.6988133454480576,1.0
C1VY6U,2,3,3.5,-0.24722728548983278,0.4174
C1W3QV,1,6,3.0,0.7409079895929546,0.8778
C1W8ID,2,7,4.0,1.4359133918445086,1.0
C1W8UL,1,7,2.0,-1.0049268320308529,0.4366
C1WA0R,2,7,4.0,1.4449889004963703,1.0
C1WC3A,1,8,4.0,0.6789985379354494,1.0
C1WDQ0,1,8,4.0,1.4240576217653766,1.0
C1WEK2,2,6,4.0,1.6740470595167822,1.0
C1WHZ3,2,7,3.0,0.4800735597720726,0.7052
C1WMQ0,2,7,3.0,0.47063608408844565,0.7106
C1WN0S,1,7,4.0,1.9638240113763203,1.0
C1WU4J,1,6,5.0,1.7415240845229014,1.0
C1WXC5,1,8,4.0,1.9813929507577783,1.0
C1X0JQ,1,3,3.0,-0.6859570713387996,0.3414
C1X3HT,1,7,5.0,1.3869136144592125,1.0
C1X6MY,2,7,4.0,1.4359133918445086,1.0
C1X6YV,1,8,4.0,0.12711442417987334,0.7436
C1X9FK,1,7,2.0,-1.135969198191385,0.4366
C1XL3P,1,8,4.0,1.4240576217653766,1.0
C1XO6Q,1,7,3.0,1.1355075030035207,1.0
C1XS2J,2,7,2.5,-0.4069136869315154,0.4686
C1XTA5,2,6,4.0,1.6740470595167822,1.0
C1Y2CA,1,6,5.0,3.0611113403989534,1.0
C1Y2HB,1,7,4.0,1.584448948857971,1.0
C1YD3S,2,3,3.5,-0.24722728548983278,0.4174
C1YFX2,1,7,4.0,1.5962465494524067,1.0
C1YH6X,1,8,4.0,1.9813929507577783,1.0
C1YHR8,1,8,4.0,1.1609632674894994,1.0
C1YMJ2,2,7,1.5,-1.7122233072777935,0.0
C1YUD0,2,7,4.5,1.579984490961136,1.0
C1YX0U,1,7,3.0,,0.0
C1YX5L,1,8,4.0,1.4240576217653766,1.0
C1Z4HB,2,6,4.0,1.6740470595167822,1.0
C1Z5DA,1,7,5.0,1.444341815821836,1.0
C1Z7CY,1,8,4.0,0.6988133454480576,1.0
C1ZB7M,1,6,5.0,1.7415240845229014,1.0
C1ZC2P,2,7,3.0,0.4800735597720726,0.7052
C1ZF5H,1,3,3.0,-1.388925990521828,0.3414
C1ZG2U,1,7,2.0,-0.3275625354090267,0.4872
C1ZI3P,1,7,2.0,-1.0049268320308529,0.4366
C1ZM6J,1,8,5.0,,0.0
C1ZNQ8,1,7,4.0,1.9504796573716667,1.0
C1ZNX7,1,7,4.0,1.1336630699305303,1.0
C1ZQV9,1,8,5.0,,0.0
C1ZWO4,2,8,4.5,1.8898536159700994,1.0
C1ZYL4,1,7,4.0,0.5679375924567232,0.7598
C20AJB,3,6,4.333333333333333,1.6827166411199233,1.0
C20FGN,3,8,4.333333333333333,1.8293502491880287,0.9686
C20GTB,1,7,3.0,0.5283701314240782,0.7754
C20IRX,1,6,3.0,0.7409079895929546,0.8778
C20LEX,1,3,3.0,-0.7415416217110703,0.4314
C20MFD,2,7,1.0,-1.2350755531153077,0.265
C20NET,1,7,4.0,1.1281521496355325,1.0
C20PIF,2,7,4.0,1.4449889004963703,1.0
C20QLI,1,8,4.0,0.16144620615734115,0.7576
C20SHE,2,7,4.0,1.4359133918445086,1.0
C20VGT,1,8,5.0,1.0776974269639927,0.9564
C20XPF,1,7,4.0,1.584448948857971,1.0
C20YKV,1,7,2.0,-0.4353596801531243,0.4284
C20YQO,1,6,4.0,0.711238826399057,0.8164
C20ZAN,1,3,3.0,-0.6859570713387996,0.3414
C20ZAT,2,7,3.5,-0.046874830709618176,0.5116
C21-AUG,1,6,3.0,0.7409079895929546,0.8778
C21-DEC,1,7,2.0,-0.28671518972213306,0.505
C21ACR,2,8,4.5,1.3959535543946435,1.0
C21AGH,1,8,4.0,0.695666129722494,1.0
C21CBP,1,7,4.0,1.54117848044927,1.0
C21CKN,1,7,4.0,1.9468088476825218,1.0
C21LFO,1,8,5.0,,0.0
C21SEM,2,7,1.0,-1.2350755531153077,0.265
C23DVQ,2,7,4.0,1.4870216943165915,1.0
C23GSR,2,3,3.5,-0.24722728548983278,0.4174
C23HZY,2,6,4.5,1.3113044517957484,1.0
C23SWQ,1,7,3.0,,0.0
C23YAU,2,6,4.0,1.6810573434535199,1.0
C24DWX,1,7,3.0,-0.4160003701351663,0.5044
C24GAX,1,8,5.0,1.2038652873349336,0.9638
C24GRQ,1,7,5.0,1.3854717845455584,1.0
C24MDH,2,8,4.5,2.161211553830422,1.0
C24QJI,1,7,4.0,1.1336630699305303,1.0
C24RCB,1,8,4.0,1.1609632674894994,1.0
C25GLI,2,7,3.0,0.47063608408844565,0.7106
C25GTJ,1,7,1.0,,0.0
C25HTY,2,7,4.0,1.4870216943165915,1.0
C25HXT,2,3,3.5,-0.24722728548983278,0.4174
C25QRP,1,6,5.0,1.7451090210016993,1.0
C25STN,1,7,2.0,-0.28671518972213306,0.505
C25SWU,2,6,4.0,1.6810573434535199,1.0
C25TMF,1,7,4.0,1.9504796573716667,1.0
C26BZX,2,8,4.5,1.2748496801896854,0.9502
C26IPS,2,8,4.5,2.161211553830422,1.0
C26IZH,1,8,4.0,1.1274228622243232,1.0
C26JYN,1,7,4.0,,0.0
C26PYH,2,7,1.0,-1.2350755531153077,0.265
C26QRA,1,7,3.0,0.09227995070962636,0.56
C26VSE,1,6,5.0,1.7415240845229014,1.0
C27CXJ,1,3,3.0,-1.388925990521828,0.3414
C27DSJ,1,7,4.0,1.9638240113763203,1.0
C27DZS,1,6,5.0,1.7451090210016993,1.0
C27HKT,2,7,3.0,0.4800735597720726,0.7052
C27MEF,1,7,4.0,1.1415279827588392,1.0
C27OAX,1,7,4.0,1.9468088476825218,1.0
C27PUA,1,8,4.0,0.695666129722494,1.0
C27TZK,2,8,4.5,2.1400162004450056,1.0
C27UDN,1,8,4.0,0.6789985379354494,1.0
C27UPR,2,7,1.0,-1.2350755531153077,0.265
C27WIY,1,6,4.0,0.7101624483479965,0.8158
C27WPD,1,7,3.0,,0.0
C27WVS,1,3,3.0,-0.6859570713387996,0.3414
C27XYG,2,7,4.0,1.4870216943165915,1.0
C27YEM,1,7,2.0,-0.3275625354090267,0.4872
C28BEI,1,6,4.0,,0.0
C28BIN,2,7,4.0,1.4449889004963703,1.0
C28BMU,1,7,4.0,1.9468088476825218,1.0
C28CSF,2,8,4.5,1.8898536159700994,1.0
C28KAH,2,8,4.5,1.3958132006992392,1.0
C28KZD,1,8,4.0,0.6988133454480576,1.0
C28LKV,1,7,2.0,-1.0049268320308529,0.4366
C28LMV,1,7,2.0,-0.28671518972213306,0.505
C28NIL,1,6,4.0,0.7107356601080863,0.818
C28QUP,1,3,4.0,0.4118639577189281,0.8366
C28RDF,1,7,3.0,-0.4402341097054522,0.4942
C28RWG,1,6,5.0,1.7415240845229014,1.0
C28SEF,1,7,4.0,,0.0
C28ZGR,1,7,4.0,1.2322708000663465,1.0
C29DNJ,1,7,5.0,1.3521798671953764,1.0
C29FQA,1,8,4.0,1.1274228622243232,1.0
C29GLS,1,8,5.0,1.1377606148835298,0.9734
C29LXN,2,8,4.5,2.1400162004450056,1.0
C29NFH,1,7,4.0,1.1843525716338055,1.0
C29RMK,1,7,4.0,1.13550750300352,1.0
C29TYV,1,7,1.0,-2.570542569652422,0.0
C29ZYU,1,3,3.0,-0.6859570713387996,0.3414
C2A7GD,1,6,5.0,1.7451090210016993,1.0
C2A8EM,1,6,5.0,1.7491946791268174,1.0
C2A8MH,1,7,3.0,,0.0
C2ADU0,1,7,4.0,,0.0
C2AE0B,1,8,4.0,0.12711442417987334,0.7436
C2AEI9,1,7,4.0,1.1336630699305303,1.0
C2AF1T,1,8,5.0,1.1986261606577295,0.9714
C2AG1B,1,8,5.0,1.1090132227693161,0.9568
C2AM7R,1,7,4.0,1.13550750300352,1.0
C2AN7T,2,7,2.0,-0.5221394089726401,0.3874
C2ANO6,1,7,2.0,-0.3275625354090267,0.4872
C2AQP4,1,3,3.0,-0.6859570713387996,0.3414
C2ARC8,1,7,4.0,1.1415279827588392,1.0
C2AX9H,2,6,4.0,1.6740470595167822,1.0
C2B3AQ,1,6,3.0,0.7409079895929546,0.8778
C2B4OG,1,7,5.0,1.4454043619180326,1.0
C2B5XF,2,8,4.5,1.2213940979603135,0.9498
C2B6VG,1,7,4.0,1.1336630699305303,1.0
C2B7IK,1,8,4.0,0.695666129722494,1.0
C2B8GR,2,7,3.0,0.4800735597720726,0.7052
C2BC6I,2,8,4.5,2.1400162004450056,1.0
C2BCG9,1,7,4.0,1.1281521496355325,1.0
C2BJT0,1,7,5.0,1.3869136144592125,1.0
C2BM8E,1,6,4.0,1.1135853135078126,1.0
C2BPO4,1,3,3.0,-0.8675371198546048,0.34
C2BQO4,1,7,1.0,,0.0
C2BR0H,1,6,3.0,0.7409079895929546,0.8778
C2BUG4,1,7,4.0,1.1843525716338055,1.0
C2C1BP,1,8,4.0,1.5842730717614362,1.0
C2C5PI,1,7,4.0,1.572888606796108,1.0
C2C5QX,1,7,3.0,-0.4153118079088991,0.5022
C2C5SF,1,8,5.0,,0.0
C2C6EW,1,7,2.0,-1.0049268320308529,0.4366
C2C6IG,1,7,2.0,-0.3275625354090267,0.4872
C2C8GH,1,8,4.0,1.9813929507577783,1.0
C2CD7W,1,7,4.0,1.54117848044927,1.0
C2CG1A,1,6,5.0,1.7451090210016993,1.0
C2CIL9,1,3,3.0,-0.6859570713387996,0.3414
C2CMA7,1,7,4.0,1.584448948857971,1.0
C2CQ7N,1,7,4.0,1.9468088476825218,1.0
C2CTN7,1,8,4.0,1.1274228622243232,1.0
C2D1RN,1,8,5.0,1.1474315550924723,0.9714
C2D1UO,1,6,5.0,1.7415240845229014,1.0
C2D3ML,2,7,3.0,0.4800735597720726,0.7052
C2DA8Y,1,7,3.0,0.5133530642590883,0.7758
C2DBN5,1,7,1.0,-2.570542569652422,0.0
C2DFB6,1,8,4.0,1.9813929507577783,1.0
C2DHJ6,1,7,5.0,1.3854717845455584,1.0
C2DIK6,1,6,4.0,0.711238826399057,0.8164
C2DIM5,1,3,4.0,-0.9790072164088839,0.4574
C2DN9B,2,7,4.0,1.4870216943165915,1.0
C2DNL6,1,7,4.0,1.9468088476825218,1.0
C2DPK9,1,8,5.0,1.1377606148835298,0.9734
C2DSH8,2,6,4.0,1.6810573434535199,1.0
C2DTH6,2,8,4.5,1.8898536159700994,1.0
C2DV7M,1,7,3.0,0.5283701314240782,0.7754
C2DY3A,1,7,3.0,0.5133530642590883,0.7758
C2E3VH,2,7,1.0,-1.2350755531153077,0.265
C2E4SY,1,8,4.0,0.14101275123294424,0.7416
C2E5AI,2,6,4.0,1.6740470595167822,1.0
C2E7AU,2,7,4.0,1.4449889004963703,1.0
C2E8YZ,1,3,4.0,,0.0
C2E9MH,1,6,5.0,1.7415240845229014,1.0
C2E9ZX,3,7,4.0,1.8632345214248502,1.0
C2EMA5,1,7,4.0,1.572888606796108,1.0
C2EP0N,1,8,4.0,1.1274228622243232,1.0
C2EPI3,2,8,5.0,1.19473854039444,0.9714
C2ESU9,2,7,3.5,-0.03496776998668203,0.5164
C2EX4U,2,3,3.5,-0.24722728548983278,0.4174
C2F0NO,2,7,1.0,-1.2350755531153077,0.265
C2F1UL,1,7,4.0,0.32872477433540054,0.6194
C2F3YZ,3,8,4.333333333333333,1.8293502491880287,0.9686
C2F6VC,1,7,4.0,1.5962465494524067,1.0
C2F9DS,1,6,3.0,0.7533492691677961,0.8834
C2FGD4,1,6,5.0,1.7415240845229014,1.0
C2FJ7D,1,7,4.0,1.9468088476825218,1.0
C2FR5H,1,7,4.0,1.9638240113763203,1.0
C2FSX3,1,8,5.0,1.0733557393491486,0.9558
C2FV0E,2,7,3.0,0.4800735597720726,0.7052
C2FZ5Y,1,8,5.0,,0.0
C2G1QI,1,3,3.0,-0.8675371198546048,0.34
C2G3AY,1,7,5.0,1.3854717845455584,1.0
C2G4XE,2,7,1.0,-1.2350755531153077,0.265
C2G6VQ,2,6,4.0,1.6740470595167822,1.0
C2G7FT,1,7,2.0,-0.3275625354090267,0.4872
C2G7XC,1,6,4.0,0.7101624483479965,0.8158
C2GJ5V,3,8,4.333333333333333,1.8293502491880287,0.9686
C2GN6Y,1,8,4.0,0.16144620615734115,0.7576
C2GSD7,2,7,4.0,1.9468088476825218,1.0
C2GTJ8,1,8,5.0,1.0733557393491486,0.9558
C2GXW0,1,7,4.0,1.1843525716338055,1.0
C2H3WJ,1,7,2.0,-0.28671518972213306,0.505
C2H3WS,1,7,2.0,-1.0049268320308529,0.4366
C2H4LM,1,6,3.0,0.7533492691677961,0.8834
C2H8DU,2,3,3.5,-0.24722728548983278,0.4174
C2HD8G,2,7,4.0,1.4449889004963703,1.0
C2HEA1,1,7,3.0,0.5133530642590883,0.7758
C2HL7F,1,6,4.0,0.7101624483479965,0.8158
C2HN8S,1,7,4.0,1.9468088476825218,1.0
C2HV8Y,2,8,4.5,2.161211553830422,1.0
C2HXQ4,1,7,5.0,1.4448941932114883,1.0
C2HY0V,1,8,4.0,0.46163794440848754,0.8818
C2HY5O,1,8,4.0,1.1609632674894994,1.0
C2HYA3,1,7,4.0,1.13550750300352,1.0
C2I7LO,1,3,3.0,-0.7415416217110703,0.4314
C2IB7F,1,7,4.0,1.5962465494524067,1.0
C2ICP3,1,6,4.0,0.711238826399057,0.8164
C2IEY6,1,7,1.0,,0.0
C2IF3P,1,7,3.0,0.5133530642590883,0.7758
C2IJR7,1,6,3.0,0.7409079895929546,0.8778
C2IS5Y,1,7,4.0,1.611399873155263,1.0
C2IV1R,1,8,4.0,0.16144620615734115,0.7576
C2IVR7,2,7,4.0,1.4870216943165915,1.0
C2IX3Y,1,7,2.0,-0.5129902286090208,0.4326
C2IYA8,1,7,2.0,-0.28671518972213306,0.505
C2J3VA,2,8,5.0,1.1619391659949008,0.9568
C2J5DF,2,8,4.5,1.8898536159700994,1.0
C2J7UI,1,6,5.0,1.7451090210016993,1.0
C2J8EP,1,3,3.0,-1.388925990521828,0.3414
C2J9RS,1,7,4.0,1.54117848044927,1.0
C2JNI3,1,7,2.0,-0.3275625354090267,0.4872
C2JRM3,1,6,4.0,0.7101624483479965,0.8158
C2JTA3,1,7,4.0,1.572888606796108,1.0
C2JU5Z,2,8,4.5,2.161211553830422,1.0
C2JUF3,1,7,4.0,1.1843525716338055,1.0
C2JV3O,1,7,2.0,-0.28671518972213306,0.505
C2JZ6C,2,3,3.5,-0.24722728548983278,0.4174
C2KFH7,1,6,3.0,0.7533492691677961,0.8834
C2KP0Y,1,7,0.0,-2.1778657219114264,0.0364
C2KV8J,1,8,4.0,0.6988133454480576,1.0
C2KW1M,2,8,4.5,1.8898536159700994,1.0
C2KY1G,1,7,4.0,1.54117848044927,1.0
C2KZ5U,2,6,4.0,1.6810573434535199,1.0
C2L1KB,1,7,3.0,1.1281521496355325,1.0
C2L1PJ,2,8,4.5,2.161211553830422,1.0
C2L3HF,1,7,4.0,,0.0
C2L7DX,1,7,4.0,1.9638240113763203,1.0
C2L7HP,1,3,4.0,,0.0
C2L9OS,1,6,3.0,0.7533492691677961,0.8834
C2LAM7,2,7,2.0,-0.6707970031134007,0.366
C2LBH1,1,7,3.0,-0.4153118079088991,0.5022
C2LFD8,1,8,4.0,0.6988133454480576,1.0
C2LFT7,1,8,4.0,0.12711442417987334,0.7436
C2LI6C,1,7,5.0,1.3869136144592125,1.0
C2LP9A,1,7,4.0,1.572888606796108,1.0
C2LZ8G,1,7,3.0,-0.4402341097054522,0.4942
C2M4JN,2,6,4.0,1.6810573434535199,1.0
C2M7AJ,2,3,3.5,-0.24722728548983278,0.4174
C2M8DV,1,8,4.0,1.5842730717614362,1.0
C2MD1Q,5,7,4.0,1.413348870134072,0.9542
C2MER9,1,6,5.0,1.7451090210016993,1.0
C2MG6X,1,8,5.0,1.1619391659949008,0.9568
C2MG7V,1,7,3.0,1.1355075030035207,1.0
C2ML4K,1,8,5.0,1.0733557393491486,0.9558
C2ML8U,1,7,4.0,1.54117848044927,1.0
C2MO7K,2,7,1.5,-1.7122233072777935,0.0
C2MO8K,1,7,4.0,,0.0
C2MZ9C,1,8,4.0,0.695666129722494,1.0
C2MZ9G,1,6,4.0,,0.0
C2N0ZE,1,7,3.0,1.1281521496355325,1.0
C2N6QA,2,3,3.5,-0.24722728548983278,0.4174
C2N6WI,2,7,4.5,0.9434656160111996,0.744
C2NC6F,1,6,5.0,1.7451090210016993,1.0
C2NO0V,1,7,4.0,1.13550750300352,1.0
C2NU5B,2,8,4.5,2.1400162004450056,1.0
C2NY3B,1,8,5.0,1.0776974269639927,0.9564
C2O3RA,1,7,4.0,1.5962465494524067,1.0
C2O7MY,1,7,2.0,-1.135969198191385,0.4366
C2O8ED,1,6,5.0,1.7415240845229014,1.0
C2O8RZ,1,8,5.0,1.1474315550924723,0.9714
C2OB6S,1,7,2.0,-0.3275625354090267,0.4872
C2OC8S,1,3,3.0,-0.8675371198546048,0.34
C2OGC1,1,7,4.0,1.1843525716338055,1.0
C2OJ3C,2,8,5.0,1.1619391659949008,0.9568
C2OJI4,1,7,4.0,1.9468088476825218,1.0
C2OJX9,2,6,4.5,1.1636974490502796,0.7978
C2OMY7,1,7,2.0,-0.5129902286090208,0.4326
C2ON6C,1,7,2.0,-0.28671518972213306,0.505
C2ONX6,3,8,4.333333333333333,1.8132241746786844,0.9672
C2ORV5,1,7,5.0,1.3869136144592125,1.0
C2OS3W,1,6,4.0,0.7101624483479965,0.8158
C2OYU9,2,8,5.0,1.19473854039444,0.9714
C2P0DV,1,3,3.0,-0.8675371198546048,0.34
C2P3LF,1,7,3.0,0.5133530642590883,0.7758
C2PB6W,1,8,4.0,2.886751345948129,1.0
C2PI8G,1,7,4.0,1.572888606796108,1.0
C2PMR5,1,7,4.0,1.584448948857971,1.0
C2PN5A,1,7,1.0,,0.0
C2POH5,2,7,3.0,0.4800735597720726,0.7052
C2PRQ9,1,7,4.0,1.1415279827588392,1.0
C2PXN3,2,6,4.0,1.6740470595167822,1.0
C2PZE7,1,8,4.0,0.6789985379354494,1.0
C2PZQ3,2,3,3.5,-0.24722728548983278,0.4174
C2Q6TI,1,6,5.0,1.7415240845229014,1.0
C2QG8V,1,8,5.0,1.1377606148835298,0.9734
C2QNL7,2,7,1.0,-1.2350755531153077,0.265
C2QOL4,2,7,3.0,0.47063608408844565,0.7106
C2QVH0,1,8,4.0,0.6988133454480576,1.0
C2QZ3D,1,7,4.0,0.5679375924567232,0.7598
C2R4TX,1,7,4.0,1.9468088476825218,1.0
C2R7TW,3,7,3.0,0.6729360827994886,0.7054
C2R8GS,2,8,4.5,1.8898536159700994,1.0
C2RIE4,1,6,4.0,,0.0
C2RV3U,1,7,4.0,1.54117848044927,1.0
C2RVC3,1,3,4.0,-1.0352848562116204,0.4208
C2RVN0,1,6,5.0,1.7491946791268174,1.0
C2S0VX,2,7,1.0,-1.2350755531153077,0.265
C2S3NT,1,7,4.0,1.1281521496355325,1.0
C2SA8C,1,8,4.0,1.4240576217653766,1.0
C2SDK6,1,8,4.0,0.6988133454480576,1.0
C2SI5G,1,7,4.0,1.1843525716338055,1.0
C2SLI5,1,7,4.0,,0.0
C2SLU4,1,8,4.0,0.6789985379354494,1.0
C2SPC5,1,6,5.0,1.7451090210016993,1.0
