Drug,N.Targets,N.Seedgenes,d,zscore,pvalue
CQ8JT1,2,6,3.0,0.4716748027938783,0.7458
CQ8ME6,2,3,4.0,0.43790308576191816,0.9128
CQ8O4Y,1,6,4.0,0.6315222957062698,0.8314
CQ8P2W,1,3,5.0,0.5788313228520277,0.8554
CQ8U1P,1,7,4.0,1.562731728323025,1.0
CQ8X0O,1,3,5.0,1.3895439382722714,1.0
CQ8YW5,1,3,3.0,-0.924758047477855,0.3258
CQ8Z1H,1,0,4.0,,0.0
CQ93PT,1,0,7.0,,0.0
CQ94UG,1,2,7.0,9.927809602765956,1.0
CQ96ZW,1,6,1.0,,0.0
CQ97IV,1,6,3.0,-0.360665485140628,0.585
CQ9A7L,1,3,5.0,0.6948377691980704,1.0
CQ9G6N,1,6,2.0,-0.49892218025118684,0.4666
CQ9M7D,1,7,4.0,1.1698485854726073,1.0
CQ9TX5,1,3,5.0,1.5935502526752323,1.0
CQ9UO5,2,3,3.5,-0.29395814953208493,0.4056
CQ9Z0L,1,0,4.0,,0.0
CQA2Z1,1,8,3.0,-1.4274798069426784,0.1986
CQAD27,1,3,5.0,1.3895439382722716,1.0
CQAE56,3,0,7.333333333333333,,0.0
CQAJ92,1,6,2.0,-1.1777649401647452,0.1684
CQAW67,1,2,5.0,5.2448805448574864,1.0
CQBY19,1,6,2.0,-0.49892218025118684,0.4666
CQC3T6,1,6,4.0,0.6286723010771527,0.8316
CQCL04,1,3,4.0,0.7712048777127737,1.0
CQCX41,2,7,4.0,1.7214584443567276,1.0
CQDL60,1,3,5.0,1.4146379325438996,1.0
CQE3T7,2,3,4.5,1.9175666121169872,1.0
CQE4R3,2,8,3.0,0.09741599328981401,0.739
CQE7Z0,1,3,3.0,-1.2439535466677007,0.3256
CQE9M5,1,0,4.0,,0.0
CQEK82,2,6,1.5,-1.6996796858060113,0.0202
CQEU96,4,2,6.25,10.843401165481348,1.0
CQF0J9,1,0,7.0,,0.0
CQF25J,1,6,4.0,0.6315222957062698,0.8314
CQF31D,2,3,4.0,0.43790308576191816,0.9128
CQG0I1,2,6,3.0,0.4716748027938783,0.7458
CQG0R4,1,3,4.0,0.5183042676766957,0.7486
CQG2B8,1,3,5.0,1.3895439382722714,1.0
CQG45C,2,8,2.5,-0.8647300898487801,0.374
CQG9O8,1,7,4.0,1.6246825068184256,1.0
CQGI45,1,3,3.0,-0.924758047477855,0.3258
CQGJ73,1,0,4.0,,0.0
CQGV57,1,6,2.0,-0.8083857394697593,0.4144
CQGZ06,2,0,7.5,,0.0
CQH1Z7,1,6,2.0,-0.8426193842803549,0.3412
CQHD50,1,3,4.0,-0.019107596817660697,0.6588
CQHJ16,2,6,3.0,0.4716748027938783,0.7458
CQI1H9,1,3,5.0,2.6378858758863895,1.0
CQJ0O4,1,3,5.0,1.4146379325438996,1.0
CQJ17T,1,0,4.0,,0.0
CQJ1X6,1,7,4.0,1.1698485854726073,1.0
CQJ2D3,1,2,7.0,9.927809602765956,1.0
CQJ5Z3,2,3,3.5,-0.29395814953208493,0.4056
CQJ6I5,1,6,2.0,-0.8083857394697593,0.4144
CQK12X,1,8,3.0,-1.3708096444919322,0.2116
CQK2N1,1,6,3.0,,0.0
CQK7C4,1,6,2.0,-0.38334811405491903,0.5808
CQL21H,2,0,7.5,,0.0
CQL29E,1,3,4.0,0.7712048777127737,1.0
CQL45G,1,3,5.0,2.9686713824376634,1.0
CQL5F8,2,3,5.0,1.5935502526752323,1.0
CQL65I,1,0,4.0,,0.0
CQL95B,1,7,4.0,,0.0
CQMO93,1,6,2.0,-0.40677376782099756,0.5084
CQN4U3,1,3,4.0,,0.0
CQN7C5,2,2,6.0,0.0,1.0
CQNC74,2,6,1.5,-1.574318792072067,0.1684
CQNP54,2,8,2.5,-0.8647300898487801,0.374
CQO2M7,1,7,4.0,1.9930915164897591,1.0
CQO62G,1,3,5.0,,0.0
CQOS32,2,3,4.5,1.9175666121169872,1.0
CQOY61,1,0,7.0,,0.0
CQP4A7,1,3,5.0,0.6948377691980704,1.0
CQP7E0,1,6,2.0,-0.38334811405491903,0.5808
CQP86G,1,0,4.0,,0.0
CQR6B8,1,3,3.0,-0.7278439859167346,0.3256
CQR6E8,1,6,4.0,0.6315222957062698,0.8314
CQR9K1,1,2,6.0,2.4903280645763775,1.0
CQRA01,2,6,1.0,-1.5104395474943506,0.1684
CQRS02,1,3,4.0,0.5183042676766957,0.7486
CQRV24,1,8,3.0,-0.8933459188170043,0.2486
CQRV31,1,3,4.0,0.7712048777127737,1.0
CQS29V,2,3,4.5,1.9175666121169872,1.0
CQS3U5,1,6,2.0,-0.38334811405491903,0.5808
CQSH61,1,7,4.0,1.9930915164897591,1.0
CQSR19,2,0,7.5,,0.0
CQT3S5,1,0,5.0,,0.0
CQT51V,1,3,3.0,-0.7278439859167346,0.3256
CQT6Z7,1,6,2.0,-0.49892218025118684,0.4666
CQTB32,1,2,6.0,2.4929234149477746,1.0
CQTK16,1,6,2.0,-1.1777649401647452,0.1684
CQTU34,1,3,5.0,0.5788313228520277,0.8554
CQU0Y3,2,3,4.0,0.43790308576191816,0.9128
CQU6S8,1,8,3.0,-0.8933459188170043,0.2486
CQU84C,1,3,5.0,2.6378858758863895,1.0
CQUS34,1,6,4.0,1.5016187096463376,1.0
CQV26D,2,7,4.0,1.4637603360286122,1.0
CQV81J,1,0,7.0,,0.0
CQV96E,1,0,4.0,,0.0
CQVG63,1,3,3.0,-1.4391848634741369,0.3256
CQVW97,1,2,5.0,5.2448805448574864,1.0
CQW75O,1,6,2.0,-0.8426193842803549,0.3412
CQW85Z,1,3,5.0,1.4146379325438996,1.0
CQW94G,1,6,1.0,-1.7101973460411706,0.1288
CQWY38,1,8,3.0,-1.4182033850404425,0.2486
CQX0D7,1,3,3.0,-1.8692486272892415,0.163
CQX1T3,1,3,5.0,2.4028701968429527,1.0
CQXS07,1,6,2.0,-0.38334811405491903,0.5808
CQY7I9,1,3,3.0,-1.4391848634741369,0.3256
CQYO76,1,7,4.0,1.562731728323025,1.0
CQYX04,1,0,7.0,,0.0
CQZ70E,2,0,3.5,,0.0
CQZI61,1,2,6.0,,0.0
CR05LF,1,6,4.0,0.6315222957062698,0.8314
CR05OQ,1,6,3.0,-0.5258653634337958,0.4974
CR05QL,1,3,5.0,0.5852803866909595,0.8574
CR09XN,1,6,4.0,0.6286723010771527,0.8316
CR0D9E,2,8,3.0,0.09741599328981401,0.739
CR0F1T,3,2,6.333333333333333,5.743493218133268,1.0
CR0HJ6,1,3,5.0,0.6948377691980704,1.0
CR0HT5,1,0,4.0,,0.0
CR0KC6,1,3,5.0,1.3895439382722716,1.0
CR0P9K,1,3,3.0,-0.7278439859167346,0.3256
CR0Q2N,1,7,4.0,1.6246825068184256,1.0
CR0UN5,1,0,7.0,,0.0
CR0VI1,1,6,2.0,-1.1777649401647452,0.1684
CR0WY1,2,3,5.0,1.5935502526752323,1.0
CR0ZC9,1,6,2.0,-0.49892218025118684,0.4666
CR13IL,2,6,3.0,0.4716748027938783,0.7458
CR14AN,1,8,3.0,-1.4182033850404425,0.2486
CR14MG,1,3,4.0,-0.019107596817660697,0.6588
CR1B9X,1,0,4.0,,0.0
CR1DI7,1,3,5.0,2.4028701968429527,1.0
CR1G2H,1,7,4.0,,0.0
CR21XB,1,2,6.0,2.4929234149477746,1.0
CR25CI,2,0,7.5,,0.0
CR25CZ,1,3,3.0,-1.4391848634741369,0.3256
CR26WA,2,3,5.0,1.5935502526752323,1.0
CR2B8U,1,6,3.0,0.5615794518684162,0.788
CR2BO9,2,6,2.5,-0.027511910559720194,0.5046
CR2CL6,1,6,1.0,,0.0
CR2F8U,2,8,3.0,0.09741599328981401,0.739
CR2GM1,1,7,4.0,1.1698485854726073,1.0
CR2JN6,2,0,3.5,,0.0
CR2M5H,1,3,6.0,3.397754966952034,1.0
CR2M8C,1,3,4.0,,0.0
CR2MA3,2,2,6.0,0.0,1.0
CR2SG6,2,0,7.5,,0.0
CR2X4L,2,3,3.5,-0.29395814953208493,0.4056
CR2X8K,1,6,2.0,-0.8083857394697593,0.4144
CR2Y3H,2,3,5.0,1.5935502526752323,1.0
CR2YI9,3,6,3.3333333333333335,0.3687031661121342,0.6464
CR30VX,2,6,2.5,-0.027511910559720194,0.5046
CR36QP,1,8,4.0,-0.29969516689247644,0.618
CR38MP,3,3,4.0,0.26994819034751844,0.6686
CR3A6L,1,7,5.0,1.425599136383901,1.0
CR3C9O,1,0,4.0,,0.0
CR3D0I,2,3,4.5,1.9175666121169872,1.0
CR3Q0L,2,2,6.0,0.0,1.0
CR3Q7Z,1,3,3.0,-0.924758047477855,0.3258
CR48EX,1,0,7.0,,0.0
CR4IH9,1,3,5.0,1.4146379325438996,1.0
CR50VG,1,6,2.0,-1.2870158794046296,0.2176
CR51GC,2,6,2.5,-0.027511910559720194,0.5046
CR51GI,1,7,4.0,1.6246825068184256,1.0
CR51ID,3,8,3.0,-0.6477283061916567,0.3638
CR53AM,1,6,3.0,,0.0
CR57YC,1,3,4.0,,0.0
CR58CB,2,0,4.0,,0.0
CR5HL8,2,3,4.5,1.9175666121169872,1.0
CR5IM8,1,3,5.0,0.5852803866909595,0.8574
CR5N6D,2,3,3.5,-0.29395814953208493,0.4056
CR5N7E,2,2,6.0,0.0,1.0
CR5Q3M,1,6,3.0,-0.49142392792836465,0.54
CR5VI0,2,0,7.5,,0.0
CR5X1T,2,6,3.0,-0.37848322954356906,0.545
CR6A9C,1,3,4.0,-0.5295738938390189,0.5168
CR6EL3,1,6,3.0,0.5615794518684162,0.788
CR6GF2,1,7,4.0,1.1698485854726073,1.0
CR6GM5,1,0,4.0,,0.0
CR6K0X,1,8,3.0,-0.8933459188170043,0.2486
CR6O7Q,1,3,5.0,1.4146379325438996,1.0
CR6T1J,2,2,6.0,0.0,1.0
CR6TH2,2,3,4.5,1.9175666121169872,1.0
CR6U0N,1,3,3.0,-0.8075925411543274,0.4056
CR6XE2,2,6,1.5,-1.574318792072067,0.1684
CR6ZY3,1,6,3.0,,0.0
CR70GX,1,0,7.0,,0.0
CR71ZG,3,7,4.0,1.839959854838962,1.0
CR72AK,1,6,4.0,0.6286723010771527,0.8316
CR72IF,2,0,4.0,,0.0
CR72NT,1,3,4.0,-0.5295738938390189,0.5168
CR72PQ,2,8,3.0,0.09741599328981401,0.739
CR73IZ,1,3,5.0,0.5852803866909595,0.8574
CR7C2I,1,2,6.0,2.3230589677595566,1.0
CR7JG1,1,6,3.0,-0.4186106883176689,0.522
CR7NP5,2,3,3.5,-0.29395814953208493,0.4056
CR7O8I,1,6,1.0,,0.0
CR7OD4,1,3,5.0,2.4028701968429527,1.0
CR7QI4,2,0,7.5,,0.0
CR7T5I,1,6,4.0,0.6286723010771527,0.8316
CR7T6A,2,0,3.5,,0.0
CR7UN3,1,3,4.0,-0.5290686732505242,0.5168
CR80BK,1,7,4.0,1.9930915164897591,1.0
CR83VC,1,6,2.0,-1.1777649401647452,0.1684
CR85BP,1,8,3.0,-1.4182033850404425,0.2486
CR86ZT,1,3,5.0,1.4146379325438996,1.0
CR8DA1,2,3,3.0,-1.023768790783915,0.25
CR8H4Y,1,6,2.0,-0.40677376782099756,0.5084
CR8I2S,1,3,5.0,2.4028701968429527,1.0
CR8JP7,1,2,5.0,5.2448805448574864,1.0
CR8K0X,1,0,7.0,,0.0
CR8K5L,2,0,3.5,,0.0
CR8NU2,1,6,4.0,0.6286723010771527,0.8316
CR8OB5,2,7,4.0,1.4637603360286122,1.0
CR90VY,1,3,4.0,,0.0
CR92LD,2,6,1.5,-1.574318792072067,0.1684
CR93WK,1,3,5.0,1.4146379325438996,1.0
CR9C3F,1,6,4.0,0.4362211270817601,0.7498
CR9C5Z,2,8,3.0,0.09741599328981401,0.739
CR9DN2,1,3,5.0,1.3895439382722714,1.0
CR9E1Z,1,2,5.0,5.2448805448574864,1.0
CR9EP2,1,0,7.0,,0.0
CR9FQ3,1,0,4.0,,0.0
CR9LU0,1,3,3.0,-0.8075925411543274,0.4056
CR9ML7,1,3,5.0,0.6948377691980704,1.0
CR9U6E,2,6,3.0,0.4716748027938783,0.7458
CR9UF7,1,7,4.0,1.9930915164897591,1.0
CR9Y6C,1,3,5.0,1.3895439382722714,1.0
CR9Z7P,2,8,3.0,0.09741599328981401,0.739
CR9ZP3,2,6,1.0,-1.5104395474943506,0.1684
CRA49K,1,3,5.0,1.4146379325438996,1.0
CRA6D0,2,6,3.0,-0.37848322954356906,0.545
CRA74I,2,2,7.0,10.737481409905541,1.0
CRA97Q,1,3,3.0,-1.4391848634741369,0.3256
CRAD72,1,0,8.0,,0.0
CRAG19,2,3,4.0,0.43790308576191816,0.9128
CRB06P,1,0,5.0,,0.0
CRBG14,1,3,5.0,1.4146379325438996,1.0
CRBW21,1,7,4.0,1.562731728323025,1.0
CRC95S,1,8,2.0,-1.0553431175074917,0.2342
CRCH91,1,3,5.0,1.4274687638225019,1.0
CRCK01,2,6,3.0,0.4716748027938783,0.7458
CRD1T0,1,6,4.0,0.4362211270817601,0.7498
CRD20J,1,6,2.0,-0.8083857394697593,0.4144
CRD6A2,2,2,6.0,0.0,1.0
CRD72V,1,0,4.0,,0.0
CRE1B4,1,3,4.0,-0.019107596817660697,0.6588
CRE2U3,1,3,4.0,-1.0628920818611052,0.4068
CRE6X9,1,0,7.0,,0.0
CRE92V,2,7,4.0,1.4637603360286122,1.0
CRF0J3,1,3,5.0,1.4146379325438996,1.0
CRFC53,1,8,3.0,-0.8171346570618501,0.3612
CRFH52,1,6,4.0,0.6286723010771527,0.8316
CRFI05,1,3,6.0,3.397754966952034,1.0
CRFI52,2,6,2.5,-0.027511910559720194,0.5046
CRFO70,1,6,3.0,-0.49142392792836465,0.54
CRG03D,1,2,5.0,5.2448805448574864,1.0
CRG07Q,2,3,4.0,-0.019107596817660697,0.6588
CRG92I,1,0,4.0,,0.0
CRGS91,1,7,4.0,0.5447049724968057,0.7496
CRH2S8,1,3,3.0,-0.7278439859167346,0.3256
CRH5G3,1,3,5.0,1.4146379325438996,1.0
CRH7L6,1,0,7.0,,0.0
CRH81B,1,6,3.0,0.5615794518684162,0.788
CRH9F6,1,8,3.0,-0.8933459188170043,0.2486
CRHV46,2,3,4.5,1.9175666121169872,1.0
CRI0W1,1,6,2.0,-0.8426193842803549,0.3412
CRI28Z,1,6,2.0,-0.8083857394697593,0.4144
CRI4H9,1,2,6.0,2.3230589677595566,1.0
CRIA18,2,0,4.0,,0.0
CRJ1M9,2,3,5.0,1.5935502526752323,1.0
CRJ45X,1,3,3.0,-0.924758047477855,0.3258
CRJ47B,1,3,3.0,-1.8692486272892415,0.163
CRJ5W8,1,7,4.0,1.2503089459535643,1.0
CRJ80X,2,6,3.0,0.4716748027938783,0.7458
CRJ9G6,1,0,7.0,,0.0
CRJM13,1,8,3.0,-0.8933459188170043,0.2486
CRJP53,2,3,4.5,1.9175666121169872,1.0
CRK0M2,2,6,2.5,-0.027511910559720194,0.5046
CRK28W,1,6,1.0,-1.7101973460411706,0.1288
CRK4A9,1,2,5.0,5.2448805448574864,1.0
CRK8J6,1,0,4.0,,0.0
CRKD02,1,3,3.0,-0.7278439859167346,0.3256
CRL15Q,1,7,4.0,1.562731728323025,1.0
CRL9V3,1,3,5.0,1.4146379325438996,1.0
CRLY08,2,6,3.0,0.4716748027938783,0.7458
CRM0K3,2,8,3.0,0.09741599328981401,0.739
CRM74H,1,3,3.0,-1.8692486272892415,0.163
CRM79Y,1,0,7.0,,0.0
CRME39,2,3,4.5,1.9175666121169872,1.0
CRN6V1,2,6,2.5,-0.027511910559720194,0.5046
CRN76F,1,6,2.0,-1.1777649401647452,0.1684
CRN95M,2,2,6.0,0.0,1.0
CRNQ31,2,7,4.0,1.9930915164897591,1.0
CRO09K,3,3,3.3333333333333335,-1.1217668241276948,0.195
CRO43B,1,0,4.0,,0.0
CRO80K,2,3,4.0,-0.019107596817660697,0.6588
CRO89U,2,8,3.0,0.09741599328981401,0.739
CRO92Y,1,3,5.0,1.4146379325438996,1.0
CROD39,1,0,7.0,,0.0
CRP1Q5,2,6,3.0,0.4716748027938783,0.7458
CRP2U5,1,3,5.0,2.6378858758863895,1.0
CRP3J6,1,6,2.0,-0.8426193842803549,0.3412
CRP82B,3,6,1.3333333333333333,-1.664027758716428,0.0152
CRP87A,1,2,5.0,5.2448805448574864,1.0
CRPL63,1,3,4.0,0.5183042676766957,0.7486
CRPQ42,1,7,5.0,1.425599136383901,1.0
CRS05F,1,8,3.0,-1.4182033850404425,0.2486
CRS3P0,1,0,4.0,,0.0
CRS65Q,3,3,4.0,0.26994819034751844,0.6686
CRSX58,1,0,8.0,,0.0
CRT01D,1,6,2.0,-0.38334811405491903,0.5808
CRT92P,2,3,4.5,1.9175666121169872,1.0
CRTG16,1,3,3.0,-0.924758047477855,0.3258
CRU26Y,1,6,2.0,-0.49892218025118684,0.4666
CRU83C,1,6,2.0,-0.8083857394697593,0.4144
CRUH62,1,3,5.0,1.4146379325438996,1.0
CRUN54,1,0,4.0,,0.0
CRV01L,1,2,6.0,,0.0
CRV13A,1,8,2.0,-1.0553431175074917,0.2342
CRV2P5,1,7,5.0,1.425599136383901,1.0
CRV78W,2,0,7.5,,0.0
CRVU54,3,3,4.666666666666667,1.7672859923665438,1.0
CRW1H5,1,6,2.0,-0.38334811405491903,0.5808
CRWB36,1,3,5.0,0.6586758119055289,0.8524
CRWZ62,2,2,6.0,0.0,1.0
CRX6F0,1,3,3.0,-0.8075925411543274,0.4056
CRX81Q,1,6,1.0,-1.7101973460411706,0.1288
CRXG24,1,6,2.0,-0.8426193842803549,0.3412
CRY16L,2,3,5.0,1.5935502526752323,1.0
CRY2K3,2,0,3.5,,0.0
CRYH51,1,8,3.0,-0.8933459188170043,0.2486
CRZY29,1,7,4.0,1.9930915164897591,1.0
CS03LO,2,6,3.5,0.07238624806269095,0.5886
CS08OY,1,3,4.0,,0.0
CS09YT,1,0,7.0,,0.0
CS0D7R,1,3,5.0,1.3895439382722714,1.0
CS0E2L,1,2,6.0,0.0,1.0
CS0QZ4,1,6,2.0,-0.49892218025118684,0.4666
CS0Z3D,2,3,3.5,-0.29395814953208493,0.4056
CS12BT,1,6,2.0,-1.1777649401647452,0.1684
CS12DA,2,0,3.5,,0.0
CS12YQ,1,7,4.0,1.562731728323025,1.0
CS14BF,1,3,4.0,-0.019107596817660697,0.6588
CS14KX,1,6,3.0,-0.360665485140628,0.585
CS15AP,2,3,5.0,1.5935502526752323,1.0
CS1F6O,1,8,3.0,0.09741599328981401,0.739
CS1F8A,1,0,7.0,,0.0
CS1F8W,1,3,5.0,2.6378858758863895,1.0
CS1LT5,1,6,3.0,-0.4186106883176689,0.522
CS1N3Z,1,2,7.0,9.927809602765956,1.0
CS1Q9P,2,6,1.0,-1.5104395474943506,0.1684
CS1ZO6,1,0,5.0,,0.0
CS24BW,1,3,3.0,-0.7278439859167346,0.3256
CS24DZ,2,3,4.0,0.43790308576191816,0.9128
CS2A6F,3,7,4.333333333333333,1.3620396913496307,0.8126
CS2E4W,2,3,5.0,1.5935502526752323,1.0
CS2G7K,1,6,3.0,-0.360665485140628,0.585
CS2I9D,2,8,3.0,0.09741599328981401,0.739
CS2IB8,1,0,7.0,,0.0
CS2JU4,1,3,5.0,1.3895439382722714,1.0
CS2LZ5,1,6,2.0,-0.49892218025118684,0.4666
CS2QR4,2,6,1.5,-1.574318792072067,0.1684
CS2ZJ9,2,0,3.5,,0.0
CS2ZY1,2,2,6.0,0.0,1.0
CS30ZM,2,3,3.5,-0.29395814953208493,0.4056
CS36GK,2,0,7.5,,0.0
CS37NG,1,3,3.0,-1.8692486272892415,0.163
CS3AY9,1,8,3.0,-1.4182033850404425,0.2486
CS3E2L,1,3,5.0,0.5852803866909595,0.8574
CS3K1P,1,6,2.0,-0.38334811405491903,0.5808
CS3L5W,1,7,4.0,1.9930915164897591,1.0
CS3P2G,1,6,4.0,0.6315222957062698,0.8314
CS3Q1U,1,3,5.0,1.3895439382722714,1.0
CS3T2Z,1,0,4.0,,0.0
CS3V8A,1,3,4.0,,0.0
CS3X8P,1,6,2.0,-1.1777649401647452,0.1684
CS40VO,2,2,6.0,0.0,1.0
CS47GU,1,0,7.0,,0.0
CS49KB,1,3,3.0,-1.8692486272892415,0.163
CS49PU,1,3,5.0,1.4146379325438996,1.0
CS4AV1,1,8,2.0,-1.0553431175074917,0.2342
CS4D7N,1,6,4.0,0.6286723010771527,0.8316
CS4PY1,2,6,2.5,-0.027511910559720194,0.5046
CS4T0P,2,3,3.5,-0.29395814953208493,0.4056
CS51QV,2,7,4.0,1.4637603360286122,1.0
CS59YL,1,3,5.0,1.3895439382722716,1.0
CS5L2W,1,0,4.0,,0.0
CS5ND4,1,0,8.0,,0.0
CS5PN3,2,2,6.0,0.0,1.0
CS5Q2R,1,6,2.0,-0.8083857394697593,0.4144
CS5R8Y,1,3,4.0,,0.0
CS61AX,1,6,2.0,-0.40677376782099756,0.5084
CS62KL,2,3,5.0,1.5935502526752323,1.0
CS67MW,2,8,3.0,0.09741599328981401,0.739
CS69QU,1,6,4.0,0.6286723010771527,0.8316
CS69ZF,1,3,5.0,,0.0
CS6DX7,1,7,5.0,1.4287522354730249,1.0
CS6K0B,1,3,4.0,-1.0628920818611052,0.4068
CS6N9A,1,0,8.0,,0.0
CS6NW3,1,0,4.0,,0.0
CS6RH1,1,3,4.0,,0.0
CS6T9C,1,6,3.0,-0.5258653634337958,0.4974
CS6Z2D,1,2,6.0,2.4929234149477746,1.0
CS71CH,1,6,4.0,0.4362211270817601,0.7498
CS71XI,1,3,5.0,1.3895439382722716,1.0
CS72ED,1,3,5.0,0.5721741994712821,0.853
CS73HF,1,3,3.0,-1.8692486272892415,0.163
CS76ZN,1,7,4.0,1.562731728323025,1.0
CS7A4H,1,8,3.0,-1.4182033850404425,0.2486
CS7A4O,1,6,2.0,-0.38334811405491903,0.5808
CS7B2A,1,0,7.0,,0.0
CS7C1Z,1,3,4.0,-1.0694831737705135,0.4032
CS7IE9,1,6,3.0,-0.5334000358261289,0.5084
CS7IQ0,1,0,4.0,,0.0
CS7Q3D,1,6,3.0,-0.4186106883176689,0.522
CS7U9L,1,2,5.0,5.2448805448574864,1.0
CS7V1M,1,3,5.0,1.3895439382722714,1.0
CS7YL2,2,3,5.0,1.5935502526752323,1.0
CS81PK,2,3,4.0,0.43790308576191816,0.9128
CS81QU,1,6,4.0,0.6286723010771527,0.8316
CS81XG,1,7,4.0,1.562731728323025,1.0
CS85EJ,1,8,3.0,-1.4274798069426784,0.1986
CS87IC,2,3,3.5,-0.29395814953208493,0.4056
CS8C7J,1,0,7.0,,0.0
CS8M0W,1,6,2.0,-1.1777649401647452,0.1684
CS8T3X,1,0,4.0,,0.0
CS8UF1,1,6,2.0,-0.49892218025118684,0.4666
CS8ZY7,1,3,5.0,2.4028701968429527,1.0
CS94ZR,1,2,5.0,5.2448805448574864,1.0
CS98GW,1,3,5.0,1.4146379325438996,1.0
CS98MR,1,6,4.0,1.5016187096463376,1.0
CS9B1U,1,3,3.0,-1.8692486272892415,0.163
CS9C0Q,1,0,8.0,,0.0
CS9GL5,1,8,2.0,-1.0553431175074917,0.2342
CS9H7X,1,7,4.0,1.1698485854726073,1.0
CS9I1B,1,3,3.0,-0.7278439859167346,0.3256
CS9J2F,1,0,4.0,,0.0
CS9LC3,1,6,2.0,-0.8083857394697593,0.4144
CS9MO6,1,3,5.0,2.4028701968429527,1.0
CS9N1R,2,6,2.5,-0.027511910559720194,0.5046
CS9QB2,2,2,6.0,0.0,1.0
CS9T2M,1,3,4.0,0.5183042676766957,0.7486
CS9TD3,1,6,4.0,0.6286723010771527,0.8316
CS9U2F,1,8,3.0,-1.4182033850404425,0.2486
CS9V1U,2,0,7.5,,0.0
CS9VD0,2,3,3.5,-0.29395814953208493,0.4056
CS9W7I,1,3,4.0,-0.019107596817660697,0.6588
CSA02I,1,7,4.0,1.562731728323025,1.0
CSA20X,2,0,3.5,,0.0
CSA72F,1,6,2.0,-1.1777649401647452,0.1684
CSAD50,1,3,5.0,2.9686713824376634,1.0
CSAN34,1,6,3.0,,0.0
CSB73O,1,2,6.0,2.3230589677595566,1.0
CSBC59,1,3,4.0,0.5183042676766957,0.7486
CSC75B,1,6,4.0,0.6286723010771527,0.8316
CSCA61,2,3,4.0,0.43790308576191816,0.9128
CSCH32,1,8,3.0,-1.4274798069426784,0.1986
CSCJ29,1,0,7.0,,0.0
CSCN42,2,6,1.0,-1.5104395474943506,0.1684
CSD3C1,1,3,4.0,-1.0828230070974594,0.396
CSD5P3,1,6,2.0,-0.49892218025118684,0.4666
CSD64M,1,7,4.0,0.5447049724968057,0.7496
CSD8L0,1,0,4.0,,0.0
CSE08W,1,3,6.0,3.4575907769934737,1.0
CSE17D,1,2,6.0,2.3230589677595566,1.0
CSE1M5,1,3,4.0,0.5183042676766957,0.7486
CSE34D,1,3,3.0,-1.8692486272892415,0.163
CSF3V2,2,6,3.5,0.2603384007507216,0.506
CSF4Y8,2,8,3.0,0.09741599328981401,0.739
CSG1N6,1,0,4.0,,0.0
CSG83Z,1,6,1.0,,0.0
CSH5V7,1,6,2.0,-0.40677376782099756,0.5084
CSH76U,2,0,7.5,,0.0
CSH8A5,1,3,3.0,-0.924758047477855,0.3258
CSHT79,1,7,4.0,1.1698485854726073,1.0
CSI0V2,1,3,5.0,,0.0
CSI3C0,1,2,6.0,2.3230589677595566,1.0
CSI9Y4,1,6,2.0,-0.8083857394697593,0.4144
CSIG14,2,3,4.0,0.43790308576191816,0.9128
CSIT45,1,6,4.0,0.6286723010771527,0.8316
CSIY48,1,6,4.0,0.4362211270817601,0.7498
CSJ1Z5,1,3,5.0,,0.0
CSJ2H3,1,8,3.0,,0.0
CSJ69K,1,0,4.0,,0.0
CSJH35,1,3,5.0,1.3895439382722714,1.0
CSJU52,1,7,4.0,,0.0
CSJY76,1,0,7.0,,0.0
CSK2Z4,2,3,3.5,-0.29395814953208493,0.4056
CSK31U,1,2,5.0,5.2448805448574864,1.0
CSK3O5,1,8,3.0,,0.0
CSK57E,1,6,2.0,-1.1777649401647452,0.1684
CSK94Y,1,3,5.0,,0.0
CSKE71,1,7,4.0,1.9930915164897591,1.0
CSKZ16,1,3,3.0,-1.8692486272892415,0.163
CSLM73,1,0,4.0,,0.0
CSM1R7,1,6,2.0,-0.49892218025118684,0.4666
CSM62L,1,6,3.0,0.5615794518684162,0.788
CSM7T9,2,0,7.5,,0.0
CSM92V,1,3,5.0,1.3895439382722714,1.0
CSMQ36,2,3,4.0,-1.0202865939893042,0.437
CSN04E,1,8,3.0,-1.4408781465492426,0.1962
CSN1G9,1,3,5.0,,0.0
CSN2M8,1,2,6.0,2.4929234149477746,1.0
CSN72K,1,6,3.0,-0.49142392792836465,0.54
CSNH60,1,7,4.0,1.6246825068184256,1.0
CSNM29,2,3,4.0,0.43790308576191816,0.9128
CSNQ62,1,6,2.0,-0.49892218025118684,0.4666
CSNU98,1,0,4.0,,0.0
CSO64L,2,6,3.0,0.4716748027938783,0.7458
CSOG60,1,3,5.0,1.4146379325438996,1.0
CSON37,1,0,7.0,,0.0
CSOR32,1,3,5.0,1.3895439382722716,1.0
CSOT12,1,3,4.0,0.3675173935817784,0.825
CSP4N8,1,8,2.0,-1.0553431175074917,0.2342
CSP52I,1,2,6.0,2.4903280645763775,1.0
CSPA57,1,0,4.0,,0.0
CSPR52,1,6,2.0,-0.8083857394697593,0.4144
CSQ4T0,1,3,4.0,-0.019107596817660697,0.6588
CSQ69H,1,6,2.0,-0.8426193842803549,0.3412
CSQ8D3,1,7,4.0,1.1698485854726073,1.0
CSQV34,1,6,4.0,1.5016187096463376,1.0
CSRE10,2,3,5.0,1.4146379325438996,1.0
